,Addr
1905,bc1qqdedlyusscz87k6ad0nxmfx7gdwlncvve9y6gl
1906,15So2ZhFpuhTfiT4Sqd2xTKwGBWvg33aF9
1907,1H9RKrh9QR58cwjZTbAw9fVwdkUe4oWa8K
1908,3AoY1x3EVmVpiQwQQEQGXYDrcJPRLwGg7D
1909,1E4onauBc83qAA4LHg6jGxtR5HMQFVcs7b
1910,18TZiq1VcaXDcU58vEqkBF1SQvc6B2Fayh
1911,1EEWLWTXLcY2QzJmYBWV3bagUnMDGq7irG
1912,bc1qj6wney40p2tsltwu2ckmkzq2fnjv8husl0drej
1913,3DdEDW8XtXVnAEdPFEYkjp72AoFh5inqdC
1914,3M8ScXCdSA12scPv9N8cpvN9opxun6f64M
1915,bc1qdc8kpvz2j0pnmhu6m4597j5gk5xkq5m6rfx9ya
1916,3QdXketRYA4czVNyTVSEmAQrJthVmZz1cK
1917,1CPDVJEGUVGqvJKE1akjzJ2boiNpQWtHjh
1918,bc1qrqe3a26s3jtcg40snnnst0atjdzu4jnwcux950
1919,bc1qzl07py2rcj925qn5dv895ndm92cuffhy2tk2c3
1920,1MgByL5fvYREoU7aLgKabMuNhjAErf8x95
1921,1FCBib9c57FDaVs2EieciRo8Bq4SfyskGM
1922,bc1qyxyusl4rr0953aaajxvtl9asnrnfdx6fumxcch
1923,1JNKDxug6fGW3ANRGNdK9h4bMdDPgeHKMz
1924,13pUZZ67wwViSLo8NKRvcn3dpnDg9YuePn
1925,19t4hpvanh7Rzx3bCfuu3g5EKE942gz97B
1926,1MYkiMnvk3QBgQ2s32YsXB5ZRwbbtwVqYo
1927,3JR2bXbapASGxW2HzBaaNAk4xydgvZysxq
1928,1NRGH24h32bB7fRDWVk4uVaYEEAKSuqugg
